倩碧控股有限公司,"08367,倩碧控股 致非登記股東之通知信函及申請表格通函 - [其他]","08367,倩碧控股 致非登記股東之通知信函及申請表格通函 - [其他]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100870_c.pdf,2024-07-31 17:29:00,
倩碧控股有限公司,"08367,倩碧控股 致登記股東之通知信函及回條通函 - [其他]","08367,倩碧控股 致登記股東之通知信函及回條通函 - [其他]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100860_c.pdf,2024-07-31 17:28:00,
倩碧控股有限公司,"08367,倩碧控股 股東週年大會通告公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期]","08367,倩碧控股 股東週年大會通告公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100846_c.pdf,2024-07-31 17:25:00,
倩碧控股有限公司,"08367,倩碧控股 適用於將於二零二四年八月三十日舉行的股東週年大會（或其任何續會）的代表委任表格委任代表表格","08367,倩碧控股 適用於將於二零二四年八月三十日舉行的股東週年大會（或其任何續會）的代表委任表格委任代表表格",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100836_c.pdf,2024-07-31 17:22:00,
中信建投证券股份有限公司,"06066,中信建投証券 監事會議事規則憲章文件","06066,中信建投証券 監事會議事規則憲章文件",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101577_c.pdf,2024-07-31 21:41:00,"1,2,3"
倩碧控股有限公司,"08367,倩碧控股 建議發行及購回股份之一般授權、重選退任董事、續聘核數師、更改公司名稱及股東週年大會通告通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事]","08367,倩碧控股 建議發行及購回股份之一般授權、重選退任董事、續聘核數師、更改公司名稱及股東週年大會通告通函 - [一般性授權 / 回購股份的說明函件 / 在股東批准的情況下重選或委任董事]",0,高,企业经营,公司治理,高管变更,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100824_c.pdf,2024-07-31 17:20:00,
月31,"01466,錢唐控股 截至2024年3月31日止財政年度之全年業績公告及恢復買賣公告及通告 - [末期業績 / 復牌]","01466,錢唐控股 截至2024年3月31日止財政年度之全年業績公告及恢復買賣公告及通告 - [末期業績 / 復牌]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101571_c.pdf,2024-07-31 21:40:00,4
倩碧控股有限公司,"08367,倩碧控股 環境、社會及管治報告2024財務報表/環境、社會及管治資料 - [環境、社會及管治資料/報告]","08367,倩碧控股 環境、社會及管治報告2024財務報表/環境、社會及管治資料 - [環境、社會及管治資料/報告]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100804_c.pdf,2024-07-31 17:16:00,
中信建投证券股份有限公司,"06066,中信建投証券 董事會議事規則憲章文件","06066,中信建投証券 董事會議事規則憲章文件",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101557_c.pdf,2024-07-31 21:36:00,"1,2,3"
威雅利电子(集团)有限公司,"00854,威雅利 股份要約香港接納及轉讓表格通函 - [《收購守則》所指的要約公司發出的文件]","00854,威雅利 股份要約香港接納及轉讓表格通函 - [《收購守則》所指的要約公司發出的文件]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101471_c.pdf,2024-07-31 21:00:00,
